identity,num_pairs,baseline_mean,fr_mean,improvement
Mikulas_Dzurinda/Mikulas_Dzurinda,2,0.9727261066436768,0.971777468919754,-0.0009486377239227295
Mike_Tyson/Mike_Tyson,3,0.9634585579236349,0.9624620874722799,-0.0009964704513549805
Ilan_Ramon/Ilan_Ramon,3,0.9653752048810323,0.9643653233846029,-0.0010098814964294434
Anne_McLellan/Anne_McLellan,2,0.9449394643306732,0.9438794553279877,-0.0010600090026855469
Aron_Ralston/Aron_Ralston,2,0.9463019371032715,0.945224404335022,-0.0010775327682495117
Aung_San_Suu_Kyi/Aung_San_Suu_Kyi,2,0.9486612677574158,0.9475624859333038,-0.0010987818241119385
Peter_Struck/Peter_Struck,5,0.8976609826087951,0.8964670777320862,-0.0011939048767088956
Elton_John/Elton_John,7,0.9475512674876622,0.9463541337421962,-0.001197133745465928
Norman_Jewison/Norman_Jewison,2,0.9358672201633453,0.9346282184123993,-0.001239001750946045
David_Beckham/David_Beckham,29,0.9165941065755384,0.9153323995655981,-0.0012617070099403271
Brooke_Shields/Brooke_Shields,2,0.9382914304733276,0.9369982481002808,-0.001293182373046875
Karin_Stoiber/Karin_Stoiber,2,0.9521781206130981,0.9508824348449707,-0.0012956857681274414
Faye_Dunaway/Faye_Dunaway,3,0.9114108482996622,0.909987727801005,-0.0014231204986572266
Carlos_Ghosn/Carlos_Ghosn,2,0.9563441872596741,0.9548957347869873,-0.0014484524726867676
Gianna_Angelopoulos-Daskalaki/Gianna_Angelopoulos-Daskalaki,3,0.9541317820549011,0.9526459376017252,-0.0014858444531758996
Jorge_Batlle/Jorge_Batlle,3,0.933255116144816,0.9317559599876404,-0.0014991561571756629
Bob_Beauprez/Bob_Beauprez,2,0.9352611303329468,0.9337502121925354,-0.001510918140411377
Nicolas_Lapentti/Nicolas_Lapentti,2,0.9531898498535156,0.9516597390174866,-0.0015301108360290527
Patrice_Chereau/Patrice_Chereau,2,0.9596708118915558,0.9581369161605835,-0.00153389573097229
Wayne_Ferreira/Wayne_Ferreira,5,0.9118866443634033,0.9103377461433411,-0.0015488982200622115
Gloria_Allred/Gloria_Allred,2,0.9650310277938843,0.9634535014629364,-0.001577526330947876
Alexandra_Vodjanikova/Alexandra_Vodjanikova,2,0.9251315891742706,0.9235294163227081,-0.0016021728515625
Ellen_Engleman/Ellen_Engleman,2,0.9522829651832581,0.9506402909755707,-0.001642674207687378
Robert_Blackwill/Robert_Blackwill,2,0.9263756275177002,0.9246945083141327,-0.0016811192035675049
Shimon_Peres/Shimon_Peres,7,0.9346213000161308,0.9326534611838204,-0.0019678388323103313
Bill_Frist/Bill_Frist,7,0.9454817346164158,0.9435136233057294,-0.0019681113106864156
Arnaud_Clement/Arnaud_Clement,2,0.9311120510101318,0.9291292428970337,-0.0019828081130981445
Charles_Schumer/Charles_Schumer,2,0.940423309803009,0.9382684230804443,-0.0021548867225646973
Keira_Knightley/Keira_Knightley,2,0.9177132844924927,0.9154983162879944,-0.002214968204498291
Mike_Montgomery/Mike_Montgomery,2,0.9340818226337433,0.9318456053733826,-0.0022362172603607178
Muhammad_Ali/Muhammad_Ali,10,0.9192375421524048,0.9169938504695893,-0.002243691682815574
GL_Peiris/GL_Peiris,4,0.9566569030284882,0.954377606511116,-0.0022792965173721313
Barbra_Streisand/Barbra_Streisand,3,0.9484804471333822,0.9461954832077026,-0.0022849639256795617
Benjamin_Netanyahu/Benjamin_Netanyahu,5,0.9392646789550781,0.9369574666023255,-0.0023072123527526633
Marissa_Jaret_Winokur/Marissa_Jaret_Winokur,2,0.9071558117866516,0.9047550559043884,-0.0024007558822631836
Leslie_Ann_Woodward/Leslie_Ann_Woodward,2,0.958339124917984,0.9558928608894348,-0.0024462640285491943
Gary_Bergeron/Gary_Bergeron,2,0.9625798463821411,0.9600122570991516,-0.002567589282989502
Bruce_Weber/Bruce_Weber,2,0.9620673060417175,0.9594408869743347,-0.0026264190673828125
Woody_Allen/Woody_Allen,4,0.9219565987586975,0.9192962944507599,-0.002660304307937622
Ben_Affleck/Ben_Affleck,6,0.9348648488521576,0.9321557879447937,-0.0027090609073638916
Tim_Floyd/Tim_Floyd,2,0.9004501700401306,0.8973731398582458,-0.0030770301818847656
Victoria_Clarke/Victoria_Clarke,4,0.9026106894016266,0.8995081186294556,-0.0031025707721710205
Adolfo_Aguilar_Zinser/Adolfo_Aguilar_Zinser,3,0.911441445350647,0.907915194829305,-0.0035262505213419226
Win_Aung/Win_Aung,3,0.9397542675336202,0.9359910488128662,-0.0037632187207540246
Maria_Soledad_Alvear_Valenzuela/Maria_Soledad_Alvear_Valenzuela,5,0.9424945831298828,0.9383086442947388,-0.004185938835143954
James_Cunningham/James_Cunningham,3,0.952737549940745,0.9476844271024069,-0.005053122838338142
Isabelle_Huppert/Isabelle_Huppert,2,0.9218519032001495,0.9163926541805267,-0.005459249019622803
Rolf_Eckrodt/Rolf_Eckrodt,2,0.937332808971405,0.931799054145813,-0.005533754825592041
Blythe_Hartley/Blythe_Hartley,2,0.9105114936828613,0.9046608805656433,-0.005850613117218018
John_Garamendi/John_Garamendi,2,0.8613265454769135,0.8535135388374329,-0.00781300663948059
Hermann_Maier/Hermann_Maier,2,0.913265198469162,0.9045419991016388,-0.008723199367523193
